ID_Transaccion,Fecha,Titulo,Genero,Precio_Unitario,Cantidad,Total_Transaccion,Metodo_Pago
T-13282,2025-06-23,La Singularidad de Vega,Ciencia Ficción,23.4,1,23.4,Tarjeta de Crédito
T-13283,2025-06-23,La Habitación 217,Thriller / Suspense,19.37,1,19.37,Efectivo
T-13284,2025-06-24,Contra Todo Pronóstico: Mi Historia,Biografía / Memorias,27.69,1,27.69,Tarjeta de Débito
T-13285,2025-06-24,Tsuki Academy Vol. 3,Manga / Novela Gráfica,11.76,1,11.76,Tarjeta de Débito
T-13286,2025-06-24,La Canción del Dragón Dormido,Fantasía / Romantasy,20.61,1,20.61,Mercado Pago
T-13287,2025-06-24,Oscuridad al Mediodía,Thriller / Suspense,17.18,1,17.18,Efectivo
T-13288,2025-06-24,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,13.11,1,13.11,Tarjeta de Débito
T-13289,2025-06-24,La Última Colonia de Marte,Ciencia Ficción,22.75,3,68.25,Tarjeta de Crédito
T-13290,2025-06-24,Ecos del Futuro Perdido,Ciencia Ficción,20.0,2,40.0,Tarjeta de Débito
T-13291,2025-06-24,Colores del Mundo: Un Viaje Ilustrado,Infantil,17.35,1,17.35,Tarjeta de Débito
T-13292,2025-06-24,Máquinas que Sueñan,Ciencia Ficción,21.41,1,21.41,Tarjeta de Débito
T-13293,2025-06-24,Las Aventuras de Lila y el Gato Mágico,Infantil,13.04,1,13.04,Tarjeta de Débito
T-13294,2025-06-24,El Último Beso en París,Romance,18.91,1,18.91,Transferencia
T-13295,2025-06-24,Promesas Bajo la Lluvia,Romance,18.39,1,18.39,Tarjeta de Crédito
T-13296,2025-06-24,Mi Primer Atlas del Universo,Infantil,18.46,3,55.38,Mercado Pago
T-13297,2025-06-24,Horizonte Cuántico,Ciencia Ficción,21.67,1,21.67,Tarjeta de Débito
T-13298,2025-06-24,Ecos del Futuro Perdido,Ciencia Ficción,19.77,1,19.77,Tarjeta de Crédito
T-13299,2025-06-24,El Arte de Soltar y Avanzar,Autoayuda / Desarrollo Personal,18.33,1,18.33,Mercado Pago
T-13300,2025-06-24,Cartas que Nunca Envié,Romance,16.5,1,16.5,Tarjeta de Débito
T-13301,2025-06-24,Secretos en la Niebla,Thriller / Suspense,16.37,3,49.11,Efectivo
T-13302,2025-06-24,Código de Silencio en el Instituto,Young Adult,15.59,1,15.59,Efectivo
T-13303,2025-06-24,Tsuki Academy Vol. 3,Manga / Novela Gráfica,11.95,1,11.95,Efectivo
T-13304,2025-06-24,Mareas de Verano,Romance,14.1,1,14.1,Tarjeta de Crédito
T-13305,2025-06-25,El Café de los Corazones Rotos,Romance,15.34,1,15.34,Tarjeta de Crédito
T-13306,2025-06-25,La Habitación 217,Thriller / Suspense,18.97,1,18.97,Tarjeta de Crédito
T-13307,2025-06-25,El Nuevo Marketing: Era de la IA,Negocios / Técnicos,28.26,1,28.26,Tarjeta de Débito
T-13308,2025-06-25,Cuando el Destino Insiste,Romance,15.84,1,15.84,Mercado Pago
T-13309,2025-06-25,Promesas Bajo la Lluvia,Romance,18.36,1,18.36,Tarjeta de Crédito
T-13310,2025-06-25,La Marca del Fénix Plateado,Fantasía / Romantasy,21.52,2,43.04,Tarjeta de Débito
T-13311,2025-06-25,La Canción del Dragón Dormido,Fantasía / Romantasy,21.57,2,43.14,Mercado Pago
T-13312,2025-06-25,Contra Todo Pronóstico: Mi Historia,Biografía / Memorias,26.54,2,53.08,Efectivo
T-13313,2025-06-25,El Diario de Gratitud Espiritual,Religión / Espiritualidad,13.22,1,13.22,Mercado Pago
T-13314,2025-06-25,Cartas que Nunca Envié,Romance,16.82,1,16.82,Transferencia
T-13315,2025-06-25,Volver a Quererte en Otoño,Romance,16.01,1,16.01,Transferencia
T-13316,2025-06-25,Neurolink: El Despertar,Ciencia Ficción,27.44,2,54.88,Tarjeta de Débito
T-13317,2025-06-25,Máquinas que Sueñan,Ciencia Ficción,21.3,2,42.6,Mercado Pago
T-13318,2025-06-25,Cartas que Nunca Envié,Romance,17.39,1,17.39,Efectivo
T-13319,2025-06-25,La Mente Imparable,Autoayuda / Desarrollo Personal,18.63,2,37.26,Efectivo
T-13320,2025-06-25,Fe en Tiempos Modernos,Religión / Espiritualidad,19.6,1,19.6,Mercado Pago
T-13321,2025-06-25,Pacto de Sangre y Estrellas,Fantasía / Romantasy,19.52,3,58.56,Tarjeta de Crédito
T-13322,2025-06-25,Emprender en Latinoamérica 2025,Negocios / Técnicos,24.51,1,24.51,Mercado Pago
T-13323,2025-06-25,Utopía Fracturada,Distopía / Especulativa,17.07,1,17.07,Mercado Pago
T-13324,2025-06-26,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,11.74,1,11.74,Tarjeta de Crédito
T-13325,2025-06-26,Código Génesis: Protocolo IA,Ciencia Ficción,24.95,1,24.95,Tarjeta de Crédito
T-13326,2025-06-26,Las Aventuras de Lila y el Gato Mágico,Infantil,12.93,2,25.86,Efectivo
T-13327,2025-06-26,Sombras Bajo la Luna Roja,Fantasía / Romantasy,20.13,1,20.13,Mercado Pago
T-13328,2025-06-26,Data Science: De Cero a Experto,Negocios / Técnicos,40.06,1,40.06,Tarjeta de Crédito
T-13329,2025-06-26,Tsuki Academy Vol. 3,Manga / Novela Gráfica,12.25,1,12.25,Tarjeta de Crédito
T-13330,2025-06-26,Samurai Nocturno Vol. 5,Manga / Novela Gráfica,13.16,1,13.16,Transferencia
T-13331,2025-06-26,Sombras Bajo la Luna Roja,Fantasía / Romantasy,19.84,1,19.84,Tarjeta de Crédito
T-13332,2025-06-26,Ciudadanos de Segunda,Distopía / Especulativa,17.63,1,17.63,Tarjeta de Crédito
T-13333,2025-06-26,La Música en Mis Venas,Biografía / Memorias,25.07,2,50.14,Tarjeta de Débito
T-13334,2025-06-26,Nadie Sale Inocente,Thriller / Suspense,16.98,2,33.96,Efectivo
T-13335,2025-06-26,Cuentos para Soñar Despierto,Infantil,11.66,1,11.66,Tarjeta de Débito
T-13336,2025-06-26,La Música en Mis Venas,Biografía / Memorias,24.63,1,24.63,Tarjeta de Débito
T-13337,2025-06-26,Cartas que Nunca Envié,Romance,16.61,2,33.22,Efectivo
T-13338,2025-06-26,El Diario de Gratitud Espiritual,Religión / Espiritualidad,13.25,1,13.25,Tarjeta de Débito
T-13339,2025-06-26,Corte de Espinas y Sombras,Fantasía / Romantasy,23.56,1,23.56,Tarjeta de Débito
T-13340,2025-06-26,La Última Colonia de Marte,Ciencia Ficción,22.94,1,22.94,Tarjeta de Débito
T-13341,2025-06-26,Código de Silencio en el Instituto,Young Adult,16.31,1,16.31,Tarjeta de Débito
T-13342,2025-06-26,365 Devocionales para el Alma,Religión / Espiritualidad,18.48,2,36.96,Tarjeta de Crédito
T-13343,2025-06-27,La Mujer del Espejo Roto,Thriller / Suspense,22.06,2,44.12,Tarjeta de Crédito
T-13344,2025-06-27,Ecos del Futuro Perdido,Ciencia Ficción,20.04,2,40.08,Tarjeta de Crédito
T-13345,2025-06-27,La Chica del Último Vagón,Young Adult,13.91,1,13.91,Mercado Pago
T-13346,2025-06-27,La Heredera del Viento Oscuro,Fantasía / Romantasy,19.01,1,19.01,Tarjeta de Débito
T-13347,2025-06-27,El Testigo Silencioso,Thriller / Suspense,20.06,1,20.06,Tarjeta de Débito
T-13348,2025-06-27,Cartas que Nunca Envié,Romance,16.95,3,50.85,Mercado Pago
T-13349,2025-06-27,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,18.45,2,36.9,Tarjeta de Débito
T-13350,2025-06-27,La Habitación 217,Thriller / Suspense,19.31,1,19.31,Tarjeta de Débito
T-13351,2025-06-27,Emprender en Latinoamérica 2025,Negocios / Técnicos,25.25,1,25.25,Tarjeta de Crédito
T-13352,2025-06-27,El Café de los Corazones Rotos,Romance,15.23,1,15.23,Tarjeta de Crédito
T-13353,2025-06-27,La Música en Mis Venas,Biografía / Memorias,24.49,1,24.49,Tarjeta de Crédito
T-13354,2025-06-27,Mareas de Verano,Romance,13.92,2,27.84,Mercado Pago
T-13355,2025-06-27,El Clan de la Serpiente Dorada Vol. 2,Manga / Novela Gráfica,13.92,1,13.92,Tarjeta de Crédito
T-13356,2025-06-27,La Canción del Dragón Dormido,Fantasía / Romantasy,21.54,1,21.54,Tarjeta de Crédito
T-13357,2025-06-27,Akira Reborn: Edición Integral,Manga / Novela Gráfica,29.97,1,29.97,Tarjeta de Crédito
T-13358,2025-06-27,Exoplaneta Siete,Ciencia Ficción,19.2,1,19.2,Tarjeta de Débito
T-13359,2025-06-27,Oscuridad al Mediodía,Thriller / Suspense,17.39,1,17.39,Tarjeta de Crédito
T-13360,2025-06-27,El Clan de la Serpiente Dorada Vol. 2,Manga / Novela Gráfica,14.2,1,14.2,Tarjeta de Débito
T-13361,2025-06-27,Corte de Espinas y Sombras,Fantasía / Romantasy,22.35,1,22.35,Tarjeta de Crédito
T-13362,2025-06-27,Hábitos de Titanio,Autoayuda / Desarrollo Personal,23.13,1,23.13,Tarjeta de Débito
T-13363,2025-06-27,Akira Reborn: Edición Integral,Manga / Novela Gráfica,29.16,2,58.32,Transferencia
T-13364,2025-06-27,Cartas que Nunca Envié,Romance,16.6,1,16.6,Efectivo
T-13365,2025-06-28,Liderazgo Silencioso,Autoayuda / Desarrollo Personal,24.35,1,24.35,Efectivo
T-13366,2025-06-28,La Princesa que Quería Ser Astronauta,Infantil,13.0,1,13.0,Efectivo
T-13367,2025-06-28,El Pacto del Silencio,Thriller / Suspense,19.15,1,19.15,Efectivo
T-13368,2025-06-28,La República del Silencio,Distopía / Especulativa,22.02,1,22.02,Tarjeta de Débito
T-13369,2025-06-28,El Café de los Corazones Rotos,Romance,14.54,1,14.54,Efectivo
T-13370,2025-06-28,Estrategia Digital 360°,Negocios / Técnicos,29.74,1,29.74,Tarjeta de Crédito
T-13371,2025-06-28,El Último Hechicero de Aldara,Fantasía / Romantasy,18.28,1,18.28,Efectivo
T-13372,2025-06-28,El Bosque de los Animales Parlantes,Infantil,14.96,2,29.92,Tarjeta de Débito
T-13373,2025-06-28,Promesas Bajo la Lluvia,Romance,18.42,2,36.84,Tarjeta de Crédito
T-13374,2025-06-28,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,18.52,1,18.52,Transferencia
T-13375,2025-06-28,La Mujer del Espejo Roto,Thriller / Suspense,21.82,2,43.64,Tarjeta de Débito
T-13376,2025-06-28,Código Génesis: Protocolo IA,Ciencia Ficción,25.65,2,51.3,Mercado Pago
T-13377,2025-06-28,Yūrei: Espíritus Errantes Vol. 1,Manga / Novela Gráfica,11.18,1,11.18,Efectivo
T-13378,2025-06-28,Estrategia Digital 360°,Negocios / Técnicos,29.61,2,59.22,Tarjeta de Débito
T-13379,2025-06-28,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,19.29,1,19.29,Efectivo
T-13380,2025-06-28,Fuego en la Corte de Hielo,Fantasía / Romantasy,26.69,1,26.69,Tarjeta de Crédito
T-13381,2025-06-28,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,19.5,1,19.5,Efectivo
T-13382,2025-06-28,El Clan de la Serpiente Dorada Vol. 2,Manga / Novela Gráfica,13.97,1,13.97,Efectivo
T-13383,2025-06-28,El Último Beso en París,Romance,19.53,2,39.06,Tarjeta de Débito
T-13384,2025-06-28,El Último Hechicero de Aldara,Fantasía / Romantasy,18.3,1,18.3,Tarjeta de Crédito
T-13385,2025-06-28,Volver a Quererte en Otoño,Romance,16.04,2,32.08,Tarjeta de Débito
T-13386,2025-06-28,Pacto de Sangre y Estrellas,Fantasía / Romantasy,19.95,1,19.95,Tarjeta de Crédito
T-13387,2025-06-28,Junto al Fuego de Diciembre,Romance,17.45,3,52.35,Transferencia
T-13388,2025-06-28,Liderazgo Silencioso,Autoayuda / Desarrollo Personal,23.54,1,23.54,Tarjeta de Débito
T-13389,2025-06-28,La Última Colonia de Marte,Ciencia Ficción,23.62,2,47.24,Efectivo
T-13390,2025-06-28,Promesas Bajo la Lluvia,Romance,18.43,2,36.86,Tarjeta de Crédito
T-13391,2025-06-28,Meditaciones del Peregrino,Religión / Espiritualidad,14.79,1,14.79,Efectivo
T-13392,2025-06-28,Utopía Fracturada,Distopía / Especulativa,16.58,1,16.58,Transferencia
T-13393,2025-06-28,El Bosque de los Animales Parlantes,Infantil,15.2,1,15.2,Tarjeta de Crédito
T-13394,2025-06-28,Tal Vez Mañana,Romance,14.76,1,14.76,Tarjeta de Crédito
T-13395,2025-06-28,La Habitación 217,Thriller / Suspense,18.79,2,37.58,Tarjeta de Crédito
T-13396,2025-06-29,Reinos de Cristal Roto,Fantasía / Romantasy,23.96,1,23.96,Transferencia
T-13397,2025-06-29,Código de Silencio en el Instituto,Young Adult,15.98,1,15.98,Efectivo
T-13398,2025-06-29,"Nosotros, los Invisibles",Young Adult,14.71,1,14.71,Mercado Pago
T-13399,2025-06-29,La Chica del Último Vagón,Young Adult,14.24,2,28.48,Transferencia
T-13400,2025-06-29,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,14.05,2,28.1,Efectivo
T-13401,2025-06-29,El Nuevo Marketing: Era de la IA,Negocios / Técnicos,27.17,1,27.17,Tarjeta de Crédito
T-13402,2025-06-29,Mareas de Verano,Romance,13.76,1,13.76,Tarjeta de Crédito
T-13403,2025-06-29,Mi Primer Atlas del Universo,Infantil,19.21,1,19.21,Tarjeta de Crédito
T-13404,2025-06-29,Zona de Exclusión,Distopía / Especulativa,19.29,2,38.58,Mercado Pago
T-13405,2025-06-29,Gestión Ágil de Proyectos Reales,Negocios / Técnicos,29.13,2,58.26,Mercado Pago
T-13406,2025-06-29,Biblia de Estudio Contemporánea,Religión / Espiritualidad,38.82,3,116.46,Tarjeta de Débito
T-13407,2025-06-29,El Verano que Cambió Todo,Young Adult,16.61,1,16.61,Tarjeta de Crédito
T-13408,2025-06-29,La Librería de los Sueños Compartidos,Romance,17.58,2,35.16,Tarjeta de Crédito
T-13409,2025-06-29,La Última Colonia de Marte,Ciencia Ficción,22.54,1,22.54,Tarjeta de Crédito
T-13410,2025-06-29,Volver a Quererte en Otoño,Romance,15.98,1,15.98,Tarjeta de Crédito
T-13411,2025-06-29,Cuando el Destino Insiste,Romance,15.75,3,47.25,Tarjeta de Débito
T-13412,2025-06-29,Tres Días para Morir,Thriller / Suspense,17.71,1,17.71,Tarjeta de Crédito
T-13413,2025-06-29,El Trono de Cenizas Eternas,Fantasía / Romantasy,24.94,1,24.94,Tarjeta de Crédito
T-13414,2025-06-29,Las Aventuras de Lila y el Gato Mágico,Infantil,13.37,1,13.37,Efectivo
T-13415,2025-06-29,Gestión Ágil de Proyectos Reales,Negocios / Técnicos,29.57,1,29.57,Efectivo
T-13416,2025-06-29,La Marca del Fénix Plateado,Fantasía / Romantasy,22.01,1,22.01,Tarjeta de Crédito
T-13417,2025-06-29,Neon District: Año Cero,Manga / Novela Gráfica,15.64,1,15.64,Tarjeta de Débito
T-13418,2025-06-29,La Mujer del Espejo Roto,Thriller / Suspense,21.52,1,21.52,Efectivo
T-13419,2025-06-29,Blockchain y Finanzas Descentralizadas,Negocios / Técnicos,34.14,1,34.14,Mercado Pago
T-13420,2025-06-29,Sombras Bajo la Luna Roja,Fantasía / Romantasy,20.44,1,20.44,Tarjeta de Débito
T-13421,2025-06-29,El Algoritmo de la Conciencia,Ciencia Ficción,25.67,1,25.67,Mercado Pago
T-13422,2025-06-29,El Robot Amigable de Tomás,Infantil,11.1,2,22.2,Tarjeta de Crédito
T-13423,2025-06-29,Zona de Exclusión,Distopía / Especulativa,18.94,2,37.88,Tarjeta de Débito
T-13424,2025-06-29,Utopía Fracturada,Distopía / Especulativa,17.38,1,17.38,Tarjeta de Crédito
T-13425,2025-06-30,Exoplaneta Siete,Ciencia Ficción,19.19,3,57.57,Tarjeta de Débito
T-13426,2025-06-30,Tsuki Academy Vol. 3,Manga / Novela Gráfica,12.1,1,12.1,Tarjeta de Crédito
T-13427,2025-06-30,Vida de una Activista Silenciosa,Biografía / Memorias,20.19,1,20.19,Tarjeta de Crédito
T-13428,2025-06-30,Mi Primer Atlas del Universo,Infantil,19.29,2,38.58,Tarjeta de Crédito
T-13429,2025-06-30,Memorias de un Chef Callejero,Biografía / Memorias,23.06,1,23.06,Efectivo
T-13430,2025-06-30,Corte de Espinas y Sombras,Fantasía / Romantasy,23.63,1,23.63,Tarjeta de Crédito
T-13431,2025-06-30,El Arte de Soltar y Avanzar,Autoayuda / Desarrollo Personal,18.12,2,36.24,Tarjeta de Débito
T-13432,2025-06-30,La Última Colonia de Marte,Ciencia Ficción,23.57,1,23.57,Mercado Pago
T-13433,2025-06-30,Tal Vez Mañana,Romance,15.3,1,15.3,Efectivo
T-13434,2025-06-30,Camino de Luz Interior,Religión / Espiritualidad,16.96,1,16.96,Mercado Pago
T-13435,2025-06-30,Mi Primer Atlas del Universo,Infantil,19.47,1,19.47,Tarjeta de Crédito
T-13436,2025-06-30,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,18.7,1,18.7,Efectivo
T-13437,2025-06-30,Mareas de Verano,Romance,13.6,1,13.6,Mercado Pago
T-13438,2025-06-30,El Pacto del Silencio,Thriller / Suspense,18.83,2,37.66,Tarjeta de Crédito
T-13439,2025-06-30,Emprender en Latinoamérica 2025,Negocios / Técnicos,25.16,1,25.16,Efectivo
T-13440,2025-06-30,Rebeldes sin Señal,Young Adult,14.93,2,29.86,Tarjeta de Crédito
T-13441,2025-06-30,Cartas que Nunca Envié,Romance,16.58,1,16.58,Tarjeta de Crédito
T-13442,2025-06-30,365 Devocionales para el Alma,Religión / Espiritualidad,18.51,1,18.51,Tarjeta de Débito
T-13443,2025-06-30,El Diario de Gratitud Espiritual,Religión / Espiritualidad,13.38,1,13.38,Transferencia
T-13444,2025-06-30,La Chica del Último Vagón,Young Adult,14.38,1,14.38,Tarjeta de Crédito
T-13445,2025-06-30,Neurolink: El Despertar,Ciencia Ficción,27.23,1,27.23,Tarjeta de Crédito
T-13446,2025-07-01,Contra Todo Pronóstico: Mi Historia,Biografía / Memorias,26.24,1,26.24,Efectivo
T-13447,2025-07-01,Estrategia Digital 360°,Negocios / Técnicos,30.77,1,30.77,Tarjeta de Débito
T-13448,2025-07-01,Cartas que Nunca Envié,Romance,17.04,1,17.04,Mercado Pago
T-13449,2025-07-01,La Chica del Último Vagón,Young Adult,13.73,1,13.73,Tarjeta de Débito
T-13450,2025-07-01,Corte de Espinas y Sombras,Fantasía / Romantasy,22.58,1,22.58,Mercado Pago
T-13451,2025-07-01,Junto al Fuego de Diciembre,Romance,16.77,3,50.31,Tarjeta de Débito
T-13452,2025-07-01,Fuego en la Corte de Hielo,Fantasía / Romantasy,25.65,1,25.65,Tarjeta de Crédito
T-13453,2025-07-01,Fuego en la Corte de Hielo,Fantasía / Romantasy,26.14,1,26.14,Tarjeta de Débito
T-13454,2025-07-01,Biblia de Estudio Contemporánea,Religión / Espiritualidad,39.81,2,79.62,Tarjeta de Débito
T-13455,2025-07-01,Horizonte Cuántico,Ciencia Ficción,22.32,1,22.32,Tarjeta de Crédito
T-13456,2025-07-01,Utopía Fracturada,Distopía / Especulativa,16.98,2,33.96,Transferencia
T-13457,2025-07-01,Ecos del Futuro Perdido,Ciencia Ficción,20.11,1,20.11,Transferencia
T-13458,2025-07-01,Hábitos de Titanio,Autoayuda / Desarrollo Personal,23.56,1,23.56,Mercado Pago
T-13459,2025-07-01,Volver a Quererte en Otoño,Romance,15.71,2,31.42,Tarjeta de Crédito
T-13460,2025-07-01,Blockchain y Finanzas Descentralizadas,Negocios / Técnicos,34.25,2,68.5,Tarjeta de Crédito
T-13461,2025-07-01,Ecos del Futuro Perdido,Ciencia Ficción,19.65,1,19.65,Tarjeta de Débito
T-13462,2025-07-01,Utopía Fracturada,Distopía / Especulativa,16.5,1,16.5,Tarjeta de Crédito
T-13463,2025-07-01,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,13.24,2,26.48,Tarjeta de Crédito
T-13464,2025-07-01,El Testigo Silencioso,Thriller / Suspense,20.31,1,20.31,Tarjeta de Débito
T-13465,2025-07-01,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,11.73,1,11.73,Tarjeta de Crédito
T-13466,2025-07-01,La República del Silencio,Distopía / Especulativa,21.43,1,21.43,Tarjeta de Débito
T-13467,2025-07-01,El Jardín de las Brujas Perdidas,Fantasía / Romantasy,18.64,2,37.28,Tarjeta de Crédito
T-13468,2025-07-01,2084: El Nuevo Orden,Distopía / Especulativa,22.83,1,22.83,Efectivo
T-13469,2025-07-02,El Arte de Soltar y Avanzar,Autoayuda / Desarrollo Personal,17.98,2,35.96,Tarjeta de Débito
T-13470,2025-07-02,Estrategia Digital 360°,Negocios / Técnicos,30.48,3,91.44,Tarjeta de Débito
T-13471,2025-07-02,Cyberpunk Shibuya,Manga / Novela Gráfica,15.22,2,30.44,Transferencia
T-13472,2025-07-02,Ecos del Futuro Perdido,Ciencia Ficción,20.35,1,20.35,Tarjeta de Débito
T-13473,2025-07-02,Cuando el Destino Insiste,Romance,15.84,2,31.68,Tarjeta de Crédito
T-13474,2025-07-02,Utopía Fracturada,Distopía / Especulativa,17.08,1,17.08,Tarjeta de Débito
T-13475,2025-07-02,Nadie Sale Inocente,Thriller / Suspense,16.67,2,33.34,Transferencia
T-13476,2025-07-02,Volver a Quererte en Otoño,Romance,15.69,1,15.69,Efectivo
T-13477,2025-07-02,Mareas de Verano,Romance,13.59,1,13.59,Transferencia
T-13478,2025-07-02,Exoplaneta Siete,Ciencia Ficción,18.9,3,56.7,Efectivo
T-13479,2025-07-02,Dino Rex y la Isla Misteriosa,Infantil,14.04,3,42.12,Efectivo
T-13480,2025-07-02,Fe en Tiempos Modernos,Religión / Espiritualidad,20.23,1,20.23,Tarjeta de Crédito
T-13481,2025-07-02,La Última Colonia de Marte,Ciencia Ficción,23.38,1,23.38,Efectivo
T-13482,2025-07-02,Cuando el Destino Insiste,Romance,16.29,1,16.29,Mercado Pago
T-13483,2025-07-02,Nadie Sale Inocente,Thriller / Suspense,16.67,1,16.67,Tarjeta de Crédito
T-13484,2025-07-02,Máquinas que Sueñan,Ciencia Ficción,20.8,1,20.8,Transferencia
T-13485,2025-07-02,Crónicas del Mar Encantado,Fantasía / Romantasy,17.16,1,17.16,Efectivo
T-13486,2025-07-02,El Algoritmo de la Conciencia,Ciencia Ficción,26.26,1,26.26,Efectivo
T-13487,2025-07-02,Reinos de Cristal Roto,Fantasía / Romantasy,24.22,1,24.22,Tarjeta de Crédito
T-13488,2025-07-02,Kaze no Senshi Vol. 1,Manga / Novela Gráfica,12.94,1,12.94,Efectivo
T-13489,2025-07-02,Máquinas que Sueñan,Ciencia Ficción,20.76,1,20.76,Efectivo
T-13490,2025-07-03,Ecos del Futuro Perdido,Ciencia Ficción,20.24,1,20.24,Tarjeta de Débito
T-13491,2025-07-03,Cyberpunk Shibuya,Manga / Novela Gráfica,15.11,1,15.11,Tarjeta de Crédito
T-13492,2025-07-03,La Heredera del Viento Oscuro,Fantasía / Romantasy,18.6,1,18.6,Mercado Pago
T-13493,2025-07-03,Horizonte Cuántico,Ciencia Ficción,21.55,1,21.55,Mercado Pago
T-13494,2025-07-03,Sabiduría Ancestral para Hoy,Religión / Espiritualidad,18.11,2,36.22,Tarjeta de Crédito
T-13495,2025-07-03,Corte de Espinas y Sombras,Fantasía / Romantasy,22.43,1,22.43,Tarjeta de Crédito
T-13496,2025-07-03,Mecha Warriors: Amanecer Vol. 4,Manga / Novela Gráfica,13.97,1,13.97,Mercado Pago
T-13497,2025-07-03,Cartas que Nunca Envié,Romance,16.84,1,16.84,Tarjeta de Crédito
T-13498,2025-07-03,Ciudadanos de Segunda,Distopía / Especulativa,18.33,2,36.66,Mercado Pago
T-13499,2025-07-03,El Algoritmo de la Conciencia,Ciencia Ficción,26.12,1,26.12,Tarjeta de Crédito
T-13500,2025-07-03,El Trono de Cenizas Eternas,Fantasía / Romantasy,24.71,2,49.42,Tarjeta de Débito
T-13501,2025-07-03,La Habitación 217,Thriller / Suspense,18.91,1,18.91,Transferencia
T-13502,2025-07-03,Volver a Quererte en Otoño,Romance,16.11,1,16.11,Tarjeta de Crédito
T-13503,2025-07-03,El Clan de la Serpiente Dorada Vol. 2,Manga / Novela Gráfica,14.25,1,14.25,Tarjeta de Crédito
T-13504,2025-07-03,El Trono de Cenizas Eternas,Fantasía / Romantasy,25.39,1,25.39,Efectivo
T-13505,2025-07-03,Hana no Kokoro Vol. 1,Manga / Novela Gráfica,12.27,1,12.27,Mercado Pago
